ID,Name,Author,Rating,Format,Publisher,Pages,Publishing Date,ISBN-10,ISBN-13
0812579488,Magi'i of Cyador (The Saga of Recluce),L. E. Modesitt Jr.,4.4 out of 5 stars,Paperback,Tor Fantasy; 1 edition,560 pages,"May 15, 2001",0812579488,978-0812579482
1944700064,Djinn City,Saad Z. Hossain,4.2 out of 5 stars,Hardcover,The Unnamed Press,238 pages,"November 28, 2017",1944700064,978-1944700065
0765363496,Night of Knives: A Novel of the Malazan Empire (Novels of the Malazan Empire),Ian C. Esslemont,3.9 out of 5 stars,Hardcover,Tor Fantasy; Reprint edition,336 pages,"March 30, 2010",0765363496,978-0765363497
0765330016,Blood and Bone: A Novel of the Malazan Empire (Novels of the Malazan Empire),Ian C. Esslemont,4.0 out of 5 stars,Kindle,Tor Books,592 pages,"May 21, 2013",0765330016,978-0765330017
0345367693,The Diamond Throne (The Elenium),David Eddings,3.9 out of 5 stars,Paperback,Del Rey,448 pages,"June 13, 1990",0345367693,978-0345367693
0786965363,"The Adversary: The Sundering, Book III",Erin M. Evans,3.7 out of 5 stars,Hardcover,Wizards of the Coast,528 pages,"May 6, 2014",0786965363,978-0786965366
0756408059,Redoubt: Book Four of the Collegium Chronicles (A Valdemar Novel),Mercedes Lackey,4.1 out of 5 stars,Kindle,DAW,400 pages,"October 1, 2013",0756408059,978-0756408053
1503949745,Curse of the Chosen (The Endarian Prophecy),Richard Phillips,4.6 out of 5 stars,Paperback,47North,252 pages,"February 20, 2018",1503949745,978-1503949744
0316198382,The Spirit War (Eli Monpress Book 4),Rachel Aaron,4.6 out of 5 stars,Hardcover,Orbit,544 pages,"June 5, 2012",9780316198387,978-0316198387
1940534194,Wind Warrior (World Aflame),Jon Messenger,4.1 out of 5 stars,Hardcover,Clean Teen Publishing,216 pages,"October 5, 2013",1940534194,978-1940534190
1975326873,"WorldEnd: What Do You Do at the End of the World? Are You Busy? Will You Save Us?, Vol. 1",Akira Kareno,,Paperback,Yen On,192 pages,"July 24, 2018",1975326873,978-1975326876
0316102628,The Fate of the Dwarves,Markus Heitz,4.3 out of 5 stars,Hardcover,Orbit,800 pages,"August 7, 2012",0316102628,978-0316102629
055359009X,The White Road (Nightrunner),Lynn Flewelling,4.3 out of 5 stars,Hardcover,Spectra,400 pages,"May 25, 2010",055359009X,978-0553590098
0345534026,Darksiders: The Abomination Vault: A Novel,Ari Marmell,4.6 out of 5 stars,Paperback,Del Rey,368 pages,"July 24, 2012",0345534026,978-0345534026
0553561405,"Serpent Mage (The Death Gate Cycle, Vol 4)",Margaret Weis,4.3 out of 5 stars,Kindle,Spectra,464 pages,"March 1, 1993",0553561405,978-0553561401
0345522303,Casket of Souls (Nightrunner),Lynn Flewelling,4.3 out of 5 stars,Hardcover,Spectra,496 pages,"May 29, 2012",0345522303,978-0345522306
1784961760,Death of the Old World (Warhammer: The End Times),Guy Haley,4.1 out of 5 stars,Paperback,Games Workshop,816 pages,"June 7, 2016",1784961760,978-1784961763
1101988525,Bound (An Alex Verus Novel),Benedict Jacka,4.7 out of 5 stars,Hardcover,Ace,352 pages,"April 4, 2017",1101988525,978-1101988527
0451463633,Dragon Champion (One of the Age of Fire  #1),E.E. Knight,4.4 out of 5 stars,Paperback,Ace; 1st Printing edition,384 pages,"November 2, 2010",0451463633,978-0451463630
0345524179,Kings of the North: Paladin's Legacy (Legend of Paksenarrion),Elizabeth Moon,4.6 out of 5 stars,Paperback,Del Rey; Reprint edition,512 pages,"January 31, 2012",0345524179,978-0345524171
0316502359,Malice of Crows (The Shadow),Lila Bowen,4.6 out of 5 stars,Paperback,Orbit; Reprint edition,384 pages,"March 20, 2018",0316502359,978-0316502351
1503948722,The Void of Muirwood (Covenant of Muirwood),Jeff Wheeler,4.6 out of 5 stars,Paperback,47North,410 pages,"October 27, 2015",1503948722,978-1503948723
078696541X,"The Godborn: The Sundering, Book II",Paul S. Kemp,4.2 out of 5 stars,Paperback,Wizards of the Coast,400 pages,"March 4, 2014",078696541X,978-0786965410
0765329859,Stonewielder: A Novel of the Malazan Empire (Novels of the Malazan Empire),Ian C. Esslemont,4.2 out of 5 stars,Paperback,Tor Books; Reprint edition,640 pages,"May 10, 2011",0765329859,978-0765329851
0756414067,With Blood Upon the Sand (Song of Shattered Sands),Bradley P. Beaulieu,4.6 out of 5 stars,Paperback,DAW; Reprint edition,672 pages,"February 6, 2018",0756414067,978-0756414061
1521474796,The Wings of Creation,R. David Anderson,4.5 out of 5 stars,Paperback,Independently published,150 pages,"June 10, 2017",1521474796,978-1521474792
0307951197,Choque de Reyes (Spanish Edition),George R. R. Martin,4.6 out of 5 stars,Hardcover,Vintage Espanol; Translation edition,928 pages,"May 1, 2012",9780307951199,978-0307951199
0345348702,"White Gold Wielder (The Second Chronicles of Thomas Covenant, Book 3)",Stephen R. Donaldson,4.5 out of 5 stars,Hardcover,Del Rey; Reissue edition,512 pages,"October 12, 1987",0345348702,978-0345348708
0765399385,The Order War: A Novel in the Saga of Recluse (Saga of Recluce),L. E. Modesitt Jr.,4.5 out of 5 stars,Paperback,Tor Fantasy; Reprint edition,608 pages,"December 5, 2017",0765399385,978-0765399380
0765358824,Mage-Guard of Hamor (Saga of Recluce),L. E. Modesitt Jr.,4.6 out of 5 stars,Paperback,Tor Fantasy; Reissue edition,736 pages,"March 3, 2009",0765358824,978-0765358820
0765333139,Two Serpents Rise (Craft Sequence),Max Gladstone,4.4 out of 5 stars,Kindle,Tor Books; Reprint edition,368 pages,"April 29, 2014",0765333139,978-0765333131
0812564626,"The Crystal City: The Tales of Alvin Maker, Volume VI",Orson Scott Card,3.6 out of 5 stars,Paperback,Tor Fantasy,352 pages,"October 1, 2004",0812564626,978-0812564624
0345352661,"Guardians of the West (The Malloreon, Book 1)",David Eddings,4.2 out of 5 stars,Paperback,Del Rey; Us import edition,448 pages,"February 12, 1988",0345352661,978-0345352668
1503947114,The Ciphers of Muirwood (Covenant of Muirwood),Jeff Wheeler,4.6 out of 5 stars,Paperback,47North,400 pages,"September 15, 2015",1503947114,978-1503947115
0316242527,A Dance of Ghosts (Shadowdance),David Dalglish,4.8 out of 5 stars,Kindle,Orbit,512 pages,"November 11, 2014",0316242527,978-0316242523
0786965428,"The Reaver: The Sundering, Book IV",Richard Lee Byers,4.2 out of 5 stars,Hardcover,Wizards of the Coast,352 pages,"July 1, 2014",0786965428,978-0786965427
0441016057,Fatal Revenant: The Last Chronicles of Thomas Covenant,Stephen R. Donaldson,4.1 out of 5 stars,Paperback,Ace; Reprint edition,640 pages,"August 5, 2008",0441016057,978-0441016051
034537522X,"The Book of Lost Tales, Part Two (The History of Middle-Earth, Vol. 2)",J.R.R. Tolkien,4.2 out of 5 stars,Hardcover,Del Rey,391 pages,"April 22, 1992",034537522X,978-0345375223
0756407788,Throne of the Crescent Moon (Crescent Moon Kingdoms),Saladin Ahmed,4.2 out of 5 stars,Paperback,DAW; Reprint edition,384 pages,"December 31, 2012",9780756407780,978-0756407780
0062686739,Stranger Magics,Ash Fitzsimmons,4.7 out of 5 stars,Kindle,Harper Voyager,464 pages,"January 9, 2018",0062686739,978-0062686732
0765382121,The Dinosaur Knights (The Dinosaur Lords),Victor Milán,4.3 out of 5 stars,Paperback,Tor Fantasy,624 pages,"May 30, 2017",0765382121,978-0765382122
0857665707,Among the Fallen (Godserfs),NS Dolkart,5.0 out of 5 stars,Paperback,Angry Robot,480 pages,"April 4, 2017",0857665707,978-0857665706
0316102830,The Revenge of the Dwarves,Markus Heitz,4.6 out of 5 stars,Hardcover,Orbit; 1 edition,816 pages,"November 3, 2011",0316102830,978-0316102834
0553575430,"Stalking Darkness (Nightrunner, Vol. 2)",Lynn Flewelling,4.4 out of 5 stars,Kindle,Spectra; Reissue edition,512 pages,"February 3, 1997",0553575430,978-0553575439
1101885327,Eagle and Empire: The Clash of Eagles Trilogy Book III,Alan Smale,4.4 out of 5 stars,Kindle,Del Rey; Reprint edition,608 pages,"October 31, 2017",1101885327,978-1101885321
0345494628,Dark Wraith of Shannara,Terry Brooks,3.3 out of 5 stars,Hardcover,Del Rey,208 pages,"March 25, 2008",0345494628,978-0345494627
045141487X,Flame of Sevenwaters,Juliet Marillier,4.5 out of 5 stars,Hardcover,Ace; Reprint edition,448 pages,"November 5, 2013",045141487X,978-0451414878
0316198366,Spirit's End (Eli Monpress Book 5),Rachel Aaron,4.6 out of 5 stars,Kindle,Orbit,560 pages,"November 20, 2012",0316198366,978-0316198363
0316264350,Conspiracy of Ravens (The Shadow),Lila Bowen,4.1 out of 5 stars,Paperback,Orbit; Reprint edition,400 pages,"July 18, 2017",0316264350,978-0316264358
0312863942,The Urth of the New Sun: The sequel to 'The Book of the New Sun',Gene Wolfe,4.0 out of 5 stars,Kindle,Orb Books; 1st edition,384 pages,"November 15, 1997",0312863942,978-0312863944
0316242454,A Dance of Mirrors (Shadowdance 3),David Dalglish,4.3 out of 5 stars,Kindle,Orbit,400 pages,"December 3, 2013",0316242454,978-0316242455
055357325X,"The Seventh Gate: A Death Gate Novel, Volume 7",Margaret Weis,4.3 out of 5 stars,Kindle,Spectra; Reprint edition,368 pages,"October 1, 1995",055357325X,978-0553573251
0345368959,The Dolphins of Pern (Dragonriders of Pern),Anne McCaffrey,4.7 out of 5 stars,Paperback,Del Rey; Reissue edition,371 pages,"September 27, 1995",0345368959,978-0345368959
0345354923,"Ogre, Ogre (Xanth)",Piers Anthony,4.5 out of 5 stars,Paperback,Del Rey,320 pages,"November 12, 1987",0345354923,978-0345354921
1976972515,Covert Fae: A Demons of Fire and Night Novel (A Spy Among the Fallen),C.N. Crawford,4.5 out of 5 stars,Paperback,Independently published,272 pages,"January 22, 2018",1976972515,978-1976972515
0812548248,"The Death of Chaos (Saga of Recluce, Book 5)",L. E. Modesitt Jr.,4.6 out of 5 stars,Kindle,Tor Fantasy; 1 edition,629 pages,"June 15, 1996",0812548248,978-0812548242
0765374005,The Magic Engineer (Saga of Recluce),L. E. Modesitt Jr.,4.4 out of 5 stars,Kindle,Tor Books; Reprint edition,512 pages,"January 14, 2014",0765374005,978-0765374004
0812524268,"Red Prophet (Tales of Alvin Maker, Book 2)",Orson Scott Card,4.2 out of 5 stars,Paperback,Tor Fantasy; 1 edition,320 pages,"July 15, 1992",0812524268,978-0812524260
0345349369,Dragon on a Pedestal (Xanth),Piers Anthony,4.5 out of 5 stars,Paperback,Del Rey,320 pages,"June 12, 1987",0345349369,978-0345349361
0425251063,Lord's Fall (Elder Races),Thea Harrison,4.6 out of 5 stars,Hardcover,Berkley,304 pages,"November 6, 2012",0425251063,978-0425251065
0765395258,Taste of Marrow (River of Teeth),Sarah Gailey,4.5 out of 5 stars,Paperback,Tor.com,192 pages,"September 12, 2017",0765395258,978-0765395252
0886774632,By the Sword (Kerowyn's Tale),Mercedes Lackey,4.4 out of 5 stars,Kindle,DAW; Book Club edition,496 pages,"February 5, 1991",0886774632,978-0886774639
0345348680,"The Wounded Land (The Second Chronicles of Thomas Covenant, Book 1)",Stephen R. Donaldson,4.5 out of 5 stars,Paperback,Del Rey,512 pages,"October 12, 1987",0345348680,978-0345348685
1545387214,Rise of The Ghost Elves (Middle Soul),Sinneth Blackthorn,4.0 out of 5 stars,Hardcover,CreateSpace Independent Publishing Platform,224 pages,"April 14, 2017",1545387214,978-1545387214
0553585495,Swordspoint (Riverside),Ellen Kushner,4.0 out of 5 stars,Kindle,Spectra,368 pages,"February 4, 2003",0553585495,978-0553585490
0989631605,Elseerian,Ben Hale,4.2 out of 5 stars,Kindle,Snowlight Publishing; 3 edition,360 pages,"July 19, 2013",0989631605,978-0989631600
0786935960,"Extinction (Forgotten Realms: R.A. Salvatore's War of the Spider, Book 4)",Lisa Smedman,4.0 out of 5 stars,Paperback,Wizards of the Coast,384 pages,2004,0786935960,978-0786935963
0812509234,"Alvin Journeyman (Tales of Alvin Maker, Book 4)",Orson Scott Card,4.1 out of 5 stars,Paperback,Tor Fantasy,416 pages,"September 15, 1996",0812509234,978-0812509236
1594483329,Heaven's Net is Wide (Tales of the Otori),Lian Hearn,4.7 out of 5 stars,Paperback,Riverhead Books; Reprint edition,576 pages,"September 2, 2008",1594483329,978-1594483325
039918175X,Besieged: Stories from The Iron Druid Chronicles,Kevin Hearne,4.3 out of 5 stars,Kindle,Del Rey; Reprint edition,304 pages,"March 27, 2018",039918175X,978-0399181757
0756405947,Wings of Wrath: Book Two of the Magister Trilogy,C.S. Friedman,4.4 out of 5 stars,Kindle,DAW; Reissue edition,448 pages,"February 2, 2010",0756405947,978-0756405946
0345416880,Enchantment,Orson Scott Card,4.3 out of 5 stars,Hardcover,Del Rey; 1st edition,432 pages,"February 29, 2000",0345416880,978-0345416889
0345500946,The Tamuli: Domes of Fire - The Shining Ones - The Hidden City,David Eddings,4.6 out of 5 stars,Kindle,Del Rey,1040 pages,"November 25, 2008",0345500946,978-0345500946
0345321383,Bridge of Birds: A Novel of an Ancient China That Never Was (The Chronicles of Master Li and Number Ten Ox),Barry Hughart,4.5 out of 5 stars,Kindle,Del Rey,288 pages,"April 12, 1985",0345321383,978-0345321381
0141439769,Alice's Adventures in Wonderland and Through the Looking-Glass (Penguin Classics),Lewis Carroll,4.4 out of 5 stars,Hardcover,Penguin Classics; Reissue edition,400 pages,"April 29, 2003",0141439769,978-0141439761
0345502078,Gentlemen of the Road: A Tale of Adventure,Michael Chabon,3.7 out of 5 stars,Paperback,Del Rey; Reprint edition,228 pages,"September 30, 2008",0345502078,978-0345502070
0062227114,The Country of Ice Cream Star,Sandra Newman,3.7 out of 5 stars,Paperback,Ecco; Reprint edition,592 pages,"November 24, 2015",0062227114,978-0062227119
0765355078,"The Phoenix Endangered (Enduring Flame, Book 2)",Mercedes Lackey,4.1 out of 5 stars,Paperback,Tor Fantasy; First Edition edition,480 pages,"August 4, 2009",0765355078,978-0765355072
0756405440,Shadowplay: Shadowmarch Volume II,Tad Williams,4.0 out of 5 stars,Hardcover,DAW; Reprint edition,752 pages,"April 7, 2009",9780756405441,978-0756405441
0756407796,Blackveil (Green Rider),Kristen Britain,4.1 out of 5 stars,Kindle,DAW; Reprint edition,656 pages,"February 5, 2013",0756407796,978-0756407797
1472818504,Frostgrave: The Frostgrave Folio,Joseph A. McCullough,4.8 out of 5 stars,Kindle,Osprey Games,64 pages,"March 14, 2017",1472818504,978-1472818508
1597809241,Butcher Bird: A Novel of the Dominion (Sandman Slim),Richard Kadrey,4.3 out of 5 stars,Kindle,Night Shade Books,400 pages,"September 12, 2017",1597809241,978-1597809245
0786940867,"Amber and Iron (Dragonlance: The Dark Disciple, Vol. 2) (v. 2)",Margaret Weis,4.4 out of 5 stars,Paperback,Wizards of the Coast,373 pages,"November 7, 2006",0786940867,978-0786940868
0765341077,The Lair of Bones: The Fourth Book of The Runelords,David Farland,3.8 out of 5 stars,Hardcover,Tor Books; 1st Printing edition,480 pages,"February 1, 2005",0765341077,978-0765341075
0316448257,"Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Chronicle, Vol. 1 (light novel): Episode Lyu (Is It Wrong to Try to Pick Up Girls in a Dungeon? Familia Chronicle (light novel))",Fujino Omori,,Paperback,Yen On,176 pages,"May 22, 2018",0316448257,978-0316448253
1977527957,Rockfleet (The Pirate Queen) (Volume 0),Jennifer Rose McMahon,5.0 out of 5 stars,Kindle,CreateSpace Independent Publishing Platform; 1 edition,200 pages,"September 21, 2017",1977527957,978-1977527950
0316302376,Legend Has It (Pax Arcana),Elliott James,4.4 out of 5 stars,Hardcover,Orbit; 1 edition,448 pages,"April 18, 2017",0316302376,978-0316302371
0316374938,God's Last Breath (Bring Down Heaven),Sam Sykes,4.4 out of 5 stars,Paperback,Orbit,704 pages,"December 5, 2017",0316374938,978-0316374934
0345408004,"The Legend of Deathwalker (Drenai Tales, Book 7)",David Gemmell,4.8 out of 5 stars,Kindle,Del Rey; Reissue edition,376 pages,"May 1, 1999",0345408004,978-0345408006
0345407997,"The First Chronicles of Druss the Legend (Drenai Tales, Book 6)",David Gemmell,4.7 out of 5 stars,Paperback,Del Rey,334 pages,October 1999,0345407997,978-0345407993
0765363534,Arms-Commander (Saga of Recluce),L. E. Modesitt Jr.,4.4 out of 5 stars,Paperback,Tor Fantasy; Reprint edition,736 pages,"March 1, 2011",0765363534,978-0765363534
0812502124,"Prentice Alvin (Tales of Alvin Maker, Book 3)",Orson Scott Card,4.4 out of 5 stars,Paperback,Tor Fantasy; later printing edition,342 pages,"December 15, 1989",0812502124,978-0812502121
0553563696,"The Hand of Chaos (Death Gate Cycle, Book 5)",Margaret Weis,4.4 out of 5 stars,Paperback,Bantam Spectra; Reissue edition,496 pages,"November 1, 1993",0553563696,978-0553563696
0316441627,Season of Storms (The Witcher),Andrzej Sapkowski,,Paperback,Orbit,464 pages,"November 6, 2018",0316441627,978-0316441629
0345388186,"The Lays of Beleriand (The History of Middle-Earth, Vol. 3)",J. R. R. Tolkien,4.4 out of 5 stars,Paperback,Del Rey,480 pages,"August 29, 1994",0345388186,978-0345388186
0307951200,Tormenta de espadas (Spanish Edition),George R. R. Martin,4.7 out of 5 stars,Paperback,Vintage Espanol; TRA edition,1184 pages,"July 10, 2012",950644241X,978-9506442415
076533576X,Full Fathom Five: A Novel of the Craft Sequence,Max Gladstone,4.5 out of 5 stars,Kindle,Tor Books; Reprint edition,384 pages,"April 14, 2015",076533576X,978-0765335760
0316434639,Dreadful Company (A Dr. Greta Helsing Novel),Vivian Shaw,,Paperback,Orbit,400 pages,"July 31, 2018",0316434639,978-0316434638
0857667114,Fallen Gods: Tides of War Book II,James A. Moore,4.4 out of 5 stars,Paperback,Angry Robot,400 pages,"January 2, 2018",0857667114,978-0857667113
0345466470,"Star Wars - The New Jedi Order, Books 1-3",Various,4.7 out of 5 stars,Kindle,Del Rey,,"November 4, 2003",0345466470,978-0345466471
0786932023,"Condemnation (Forgotten Realms: R.A. Salvatore's War of the Spider Queen, Book 3)",Richard Baker,4.2 out of 5 stars,Kindle,Wizards of the Coast; Reprint edition,375 pages,"May 1, 2004",0786932023,978-0786932023
194772715X,Under a Veil of Gods,R. Anthony Giamusso,,Hardcover,BHC Press/Indigo,316 pages,"March 8, 2018",194772715X,978-1947727151
0553572881,"Shadow Star (Chronicles of the Shadow War, Book 3)",Chris Claremont,3.8 out of 5 stars,Hardcover,Spectra; First Edition edition,544 pages,"October 3, 2000",0553572881,978-0553572889
1784964514,Kinslayer (Gotrek & Felix),David Guymer,2.7 out of 5 stars,Hardcover,Games Workshop; Reprint edition,416 pages,"August 9, 2016",1784964514,978-1784964511
055357289X,"Shadow Dawn (Chronicles of the Shadow War, Book 2)",Chris Claremont,4.0 out of 5 stars,Kindle,Spectra,528 pages,"March 2, 1998",055357289X,978-0553572896
0812570936,"Colors of Chaos (Saga of Recluce, Book 9)",L. E. Modesitt Jr.,4.2 out of 5 stars,Kindle,Tor Fantasy; 1st edition,816 pages,"January 15, 2000",0812570936,978-0812570939
