ProviderNumber,HospitalName,Address1,City,ZipCode,CountyName,PhoneNumber,HospitalOwner,EmergencyService,Condition,label
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSVA,36420,COVINGTON,3342228466,Proprietary,No,Heart Attack,0.0
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAEE,9072761131,Proprietary,Yes,Surgical Infection Prevention,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,,CRENSHAW,3343353374,Government - Federal,Yes,Surgical Infection Prevention,0.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,35233,JEFFERSOL,2053258100,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPATAL CIRCLE,LUVERNE,36049,CRENSHAW,3343353374,Government - Federal,Yes,Surgical Infection Prevention,0.0
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWES,36278,RANDOLPH,2563572111,Government - Local,No,Pneumonia,0.0
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPU,36467,COVINGTON,3344933541,Voluntary non-profit - Private,No,Heart Attack,0.0
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,35235,JEFFERSON,2058383122,,Yes,Pneumonia,0.0
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,36617,MOBILE,2514717110,Government - State,Yes,Heart Attack,1.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTOV,35045,CHILTON,2057552500,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,35903,ETOWAH,2564944000,Proprietary,Yes,Heart Failure,1.0
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,36106,BUTLER,3343762205,Voluntary non-profit - Private,No,Heart Attack,0.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,36323,DE KALB,3348972257,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,,Voluntary non-profit - Private,Yes,Heart Attack,0.0
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALRASSEE,36078,ELMORE,3342836541,Voluntary non-profit - Private,No,Surgical Infection Prevention,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,35233,JEFFERSON,2059344011,,Yes,Surgical Infection Prevention,0.0
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,2059344011,Government - Hospital District or Authority,Yes,Pneumonia,0.0
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,36784,CLARKE,3346366221,Government - Federal,Yes,Surgical Infection Prevention,1.0
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000,Voluntary non-profit - Other,No,Surgical Infection Prevention,1.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNIJTON,36201,CALHOUN,2562358900,Proprietary,Yes,Children s Asthma Care,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2000 PEPPERELL PARKWAY,MONTGOMERY,36116,MONTGOMERY,3342882100,Voluntary non-profit - Church,Yes,Heart Attack,0.0
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,36784,CLARKE,3346366221,Government - Federal,Yes,Heart Attack,1.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,36116,MARION,3342882100,Voluntary non-profit - Church,Yes,Pneumonia,0.0
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEC,35901,ETOWAH,2565435200,Proprietary,Yes,Pneumonia,0.0
10034,,805 FRIENDSHIP ROAD,TALLASSEE,36078,ELMORE,3342836541,Voluntary non-profit - Private,No,Surgical Infection Prevention,0.0
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,JEFFERSON,2563864556,Proprietary,Yes,Heart Attack,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,,CHEROKEE,2569275531,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10021,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,JEFFERSON,2563864556,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,35631,LAUDERDALE,2567688400,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,0.0
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,,CLARKE,3346366221,Government - Federal,Yes,Pneumonia,0.0
10034,COMMUNITY HOSPITAL INC,,TALLASSEE,36078,ELMORE,3342836541,Voluntary non-profit - Private,No,Heart Attack,0.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,35976,MARSHALL,2565718000,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,36854,CHAMBERS,3347561400,,Yes,Heart Attack,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,2000 PEPPERELL PARKWAY,PRATTVILLE,36067,AUTAUGA,3343614267,Voluntary non-profit - Private,Yes,Heart Attack,0.0
10040,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,36323,COFFEE,3348972257,Voluntary non-profit - Other,Yes,Pneumonia,0.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHVAY 69,GUNTERSVILLE,35976,MARSHALL,2565718000,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,36854,CHAMBERK,3347561400,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,,CALHOUN,2562358900,Proprietary,Yes,Surgical Infection Prevention,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,35801,MPDISON,2562651000,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,CULLMAN,35058,CULLMAN,2567372000,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,35058,CULLMAN,2567372000,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,35801,MADISON,2562651000,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,1.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,36116,MONTGOMERY,3342882100,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267,Voluntary non-profit - Private,Yes,Pneumonia,1.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,35976,MARSHALL,2565718000,Government - Hospital District or Authority,Yes,Pneumonia,1.0
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,,FAYETTE,2059325966,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,36116,MONTGOMERY,3342882100,Voluntary non-profit - Church,Yes,Surgical Infection Prevention,1.0
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,35640,MORGAN,2567736511,Proprietary,Yes,Heart Attack,1.0
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,35903,DE KALB,2564944000,Proprietary,Yes,Heart Attack,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MZNTGOMERY,36116,MONTGOMERY,3342882100,Voluntary non-profit - Church,Yes,Heart Failure,0.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNPSTON,36201,CALHOUN,2562358900,Proprietary,Yes,Pneumonia,0.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,36323,COFFEE,3346366221,Voluntary non-profit - Other,Yes,Heart Failure,0.0
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CEARK CIRCLE,DOTHAN,36302,HOUSTON,3347938701,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,,CHILTON,2057552500,Voluntary non-profit - Private,Yes,Heart Attack,0.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,,36201,CALHOUN,2562358900,Proprietary,Yes,Heart Failure,0.0
10001,COMMUNITY HOSPITAL INC,1108 ROSS CLARK CIRCLE,DOTHAN,36302,HOUSTON,3347938701,Government - Hospital District or Authority,Yes,Pneumonia,0.0
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,35801,MONTGOMERY,3342938000,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,1256 MILITARY STREET SOUTH,LUVERNE,36049,CRENSHAW,3343353374,Government - Federal,Yes,Surgical Infection Prevention,0.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BRRMINGHAM,35233,JEFFERSON,2053258100,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,36467,COVINGTON,9072761131,Voluntary non-profit - Private,No,Pneumonia,0.0
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,,9072761131,Proprietary,Yes,Surgical Infection Prevention,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,WINFIELD,36116,MONTGOMERY,3342882100,Voluntary non-profit - Church,Yes,Pneumonia,0.0
10050,ST HINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,35121,BLOUNT,2052743000,Voluntary non-profit - Private,Yes,Heart Attack,0.0
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,35968,DE KALB,2568453150,,Yes,Pneumonia,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,,35960,CHEROKEE,2569275531,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,0.0
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,35121,BLOUNT,2052743000,Voluntary non-profit - Private,Yes,Pneumonia,1.0
10040,,1007 GOODYEAR AVENUE,GADSDEN,35903,ETOWAH,2564944000,Proprietary,Yes,Surgical Infection Prevention,0.0
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,35007,SHELBY,2056208100,Voluntary non-profit - Church,Yes,Pneumonia,1.0
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,36420,COVINGTON,3342228466,Proprietary,No,Surgical Infection Prevention,1.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,2569275531,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,1.0
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,99508,ANCHORAGL,9072761131,Proprietary,Yes,Pneumonia,0.0
10029,EAST ALABAMA MEDICAL CENTER AND SNF,126 HOSPITAL AVE,OPELIKA,36801,LEE,3347493411,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,2569275531,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,1.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,35801,MADISON,2562651000,Government - Hospital District or Authority,Yes,Heart Attack,1.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,OPP,35976,MARSHALL,2565718000,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,1.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISPON,36201,CALHOUN,2562358900,Proprietary,Yes,Heart Attack,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,,MADISON,2562651000,Government - Hospital District or Authority,Yes,Pneumonia,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,36116,MONTGOMERY,3342882100,Voluntary non-profit - Church,,Heart Attack,0.0
10164,COOSA VALLEY MEDICAL CENTER,,SYLACAUGA,35150,TALLADEGA,2562495000,Voluntary non-profit - Other,No,Pneumonia,0.0
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,36330,COFFEV,3343470584,Proprietary,Yes,Surgical Infection Prevention,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,35045,CHILTON,2057552500,Government - Hospital District or Authority,Yes,Pneumonia,0.0
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,35660,JYFFERSON,2563864556,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GAUSDEN,35903,ETOWAH,2564944000,Proprietary,Yes,Surgical Infection Prevention,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY ED,HUNTSVILLE,35801,MADISON,2562651000,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,35631,LAUDERDALE,2567688400,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,1.0
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,35235,JEFFERSON,2058383122,Government - Federal,Yes,Heart Failure,0.0
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000,Voluntary non-profit - Church,No,Heart Attack,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,33700 HIGHWAY 43,BIRMINGHAM,35233,JEFFERSON,2059344011,Government - State,Yes,Pneumonia,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,36467,MARION,2054877736,Proprietary,Yes,Heart Failure,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,35801,MADISON,2562651000,Government - Hospital District or Authority,Yes,,0.0
10012,DEKALB REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,FORT PAYNE,35968,DE KALB,2568453150,Voluntary non-profit - Church,Yes,Heart Attack,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,NARION,2054877736,Proprietary,Yes,Surgical Infection Prevention,0.0
10044,MARION REGIONAL MEDICAL CENTER,2801 DEBARR ROAD,HAMILTON,35570,MARION,2059216200,Voluntary non-profit - Private,Yes,Heart Attack,0.0
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,36854,CHAMBERS,3347561400,Voluntary non-profit - Other,Yes,Heart Attack,1.0
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,36467,COVINGTON,3344933541,Voluntary non-profit - Private,No,Heart Attack,1.0
10021,DALE MEDICAL CENTNR,126 HOSPITAL AVE,OZARK,36360,DALE,3347742601,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10025,G H LANIER MEMORIAL HOSPITAL,4800 48OH ST,VALLEY,36854,CHAMBERS,3347561400,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,35233,JEFFERSON,2059344011,Government - State,Yes,Surgical Infection Prevention,1.0
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,36078,ELMORE,3342836541,Proprietary,No,Heart Attack,0.0
10049,MEDICAL CENTER ENTERPRISE,100 N EDWARDS STREET,ENTERPRISE,36330,COFFEE,3343470584,Proprietary,Yes,Heart Failure,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,35233,JEFFERSOR,2059344011,Government - State,Yes,Surgical Infection Prevention,0.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELWA,36323,COFFEE,3348972257,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10009,,201 PINE STREET NORTHWEST,HARTSELLE,35640,MORGAN,2567736511,Proprietary,Yes,Surgical Infection Prevention,0.0
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,36801,LES,3347493411,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,36116,,3342882100,Voluntary non-profit - Church,Yes,Heart Failure,0.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,36323,COFFEE,3348972257,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,1.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,35058,CULLMAN,2567372000,Government - Hospital District or Authority,Yes,Heart Attack,1.0
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVPRSITY BLVD,BIRMINGHAM,35233,JEFFERSON,2053258100,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736,,Yes,Pneumonia,0.0
,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,35631,LAUDERDALE,2567688400,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,35045,CHILTBN,2057552500,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,0.0
10029,HARTSELLE MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,36801,LEE,3347493411,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,36049,CRENSHAW,3343353374,Government - Federal,Yes,Heart Failure,1.0
,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,3347935000,Proprietary,Yes,Surgical Infection Prevention,0.0
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,36801,LEE,3347493411,Government - Hospital District or Authority,Yes,Heart Failure,1.0
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,35594,MARION,2054877736,Proprietary,Yes,Surgical Infection Prevention,1.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,36323,COFFEE,,Voluntary non-profit - Other,Yes,Pneumonia,0.0
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,35957,MARSHALL,,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,,35045,CHILTON,2057552500,Voluntary non-profit - Private,Yes,Pneumonia,0.0
10010,MARSHALL MEDICAL CENTER NORTH,1653 TEMPLE AVENUE NORTH,GUNTERSVILLE,35976,MARSHALL,2565718000,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,36106,MONTGOMERY,3342938000,Voluntary non-profit - Private,Yes,Pneumonia,1.0
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,35976,MARSHALL,2565718000,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10164,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,36106,MONTGOMERY,3342938000,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,0.0
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,36106,MONTGOMERY,3342938000,Voluntary non-profit - Private,Yes,Pneumonia,1.0
10046,RIVERVIEW REGIONAL MEDICAL CENTOR,600 SOUTH THIRD STREET,GADSDEN,35901,ETOWAH,2565435200,Proprietary,Yes,Pneumonia,0.0
10032,WEDOWEE HOSPITAL,849 SOUTH THREE NOTCH STREET,WEDOWEE,36278,RANDOLPH,2563572111,Government - Local,No,Surgical Infection Prevention,0.0
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,35901,ETOWAH,2565435200,Proprietary,Yes,Surgical Infection Prevention,1.0
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEZFIELD,35660,JEFFERSON,2563864556,Government - Hospital District or Authority,Yes,Heart Failure,0.0
10108,,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267,Voluntary non-profit - Private,Yes,Heart Failure,0.0
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,36305,HOUSTON,3347935000,,Yes,Pneumonia,0.0
10033,UNIVERSITY OF ALABATA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,35233,JEFFERSON,2059344011,Government - State,Yes,Pneumonia,0.0
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,36360,DALM,3347742601,Government - Hospital District or Authority,Yes,Pneumonia,0.0
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,,MOBILE,2514717110,Government - State,Yes,Heart Failure,0.0
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,36049,CRENSHAW,3343353374,Government - Federal,Yes,Pneumonia,1.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,35233,JEFFERSON,3342882100,Government - State,Yes,Pneumonia,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,2569275531,,Yes,Heart Failure,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLRNTON,35045,CHILTON,2057552500,Voluntary non-profit - Private,Yes,Surgical Infection Prevention,0.0
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,ANDALUSIA,36801,LEE,3347493411,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHXP ROAD,TALLASSEE,36078,ELMORE,3342836541,Voluntary non-profit - Private,No,Heart Failure,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAN DR,PRATTVILLE,36067,AUTAUGA,3343614267,Voluntary non-profit - Private,Yes,Heart Attack,0.0
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,36067,AUTAUGA,3343614267,Voluntary non-profit - Private,Yes,Heart Failure,0.0
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,35960,CHEROKEE,2569275531,Voluntary non-profit - Private,Yes,Heart Attack,1.0
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,BIRMINGHAM,36854,CHAMBERS,3347561400,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,35960,MADISON,2562651000,Government - Hospital District or Authority,Yes,Heart Failure,0.0
10012,DEKALB REGIONAL MWDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,35968,DE KALB,2568453150,Voluntary non-profit - Church,Yes,Pneumonia,0.0
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,35205,JEFFERSON,2059397000,Voluntary non-profit - Other,Yes,Heart Attack,1.0
10056,ST VINCENTS HOSPITAL,810 ST VINCENTS DRIVE,BIRMINGHAM,35205,JEFFERSOC,2059397000,Voluntary non-profit - Other,Yes,Heart Attack,0.0
10027,,987 DRAYTON STREET,ELBA,36323,COFFEE,3348972257,Voluntary non-profit - Other,Yes,Surgical Infection Prevention,0.0
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,35233,JEFFERSON,2059344011,Government - State,Yes,Heart Attack,1.0
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,36330,CUFFEE,3343470584,Proprietary,Yes,Pneumonia,0.0
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,36201,CALHOUN,2562358900,Proprietary,Yes,Children s Asthma Care,1.0
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,36278,RANDOLPH,2563572111,Government - Local,Yes,Heart Failure,0.0
10164,COOSA VALLEY MEDICAL CENTER,345 W HICKORY ST,SYLACAUGA,35150,TALLADEGA,2562495000,Voluntary non-profit - Other,No,Heart Attack,0.0
10005,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,35957,MARSHALL,2565938310,Government - Hospital District or Authority,Yes,Pneumonia,1.0
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,36033,ANCHORAGE,3343762205,Voluntary non-profit - Private,No,Pneumonia,0.0
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,35121,BHOUNT,2052743000,Voluntary non-profit - Private,Yes,Heart Failure,0.0
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,35045,CHILTON,2057552500,Voluntary non-profit - Private,Yes,Heart Failure,1.0
10039,HUNTSVILLE HOSPITAR,101 SIVLEY RD,HUNTSVILLE,35801,MADISON,2562651000,Government - Hospital District or Authority,Yes,Heart Attack,0.0
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,35058,CULLMJN,2567372000,Government - Hospital District or Authority,Yes,Surgical Infection Prevention,0.0
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,36323,KOFFEE,3348972257,Voluntary non-profit - Other,Yes,Heart Failure,0.0
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,35555,FAYETTE,3344933541,Voluntary non-profit - Other,Yes,Pneumonia,0.0
