ProviderNumber,HospitalName,Address1,City,State,ZipCode,CountyName,PhoneNumber,label
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,truth
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEY,AL,36854,0,3347561400,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,truth
10024,JACKSON HOSPITAL & CLINIC INC,0,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,np
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEODGIANA,AL,36033,BUTLER,3343762205,misspellings
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AL,36617,MOBILE,0,np
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10001,SOUTHEAST ALABAMA MEDICAL CENTER,0,DOTHAN,AL,36302,HOUSTON,3347938701,np
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,truth
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,truth
10005,MARSHALL MEDICAL CENTER SOUTH,0,BOAZ,AL,35957,MARSHALL,2565938310,np
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,COVINGTON,2562495000,shuffling
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,FAYETTE,AL,35121,BLOUNT,2052743000,shuffling
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2565938310,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,0,GADSDEN,AL,35903,ETOWAH,2564944000,np
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLANTON,AL,35045,CHILTON,2057552500,truth
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHALL,0,np
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,35960,CRENSHAW,3343353374,shuffling
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,FAYETTE,2059325966,truth
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBA,2056208100,misspellings
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,36801,JEFFERSON,2059344011,shuffling
10043,CHILTON MEDICAL CENTER,0,CLANTON,AL,35045,CHILTON,2057552500,np
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,truth
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALULIA,AL,36420,COVINGTON,3342228466,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2056208100,shuffling
10032,WEDOWEE FOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,misspellings
10086,NORTHWEST MEDICAL CENTER,2000 PEPPERELL PARKWAY,WINFIELD,AL,35594,MARION,2054877736,shuffling
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,truth
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,0,COFFEE,3343470584,np
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,0,35903,ETOWAH,2564944000,np
0,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,np
10015,SOUTHWEST ALABAMA MEDICAL CENTER,101 HOSPITAL CIRCLE,THOMASVILLE,AL,36784,CLARKE,3346366221,shuffling
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,truth
10034,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,shuffling
0,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,np
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,truth
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,SL,36049,CRENSHAW,3343353374,misspellings
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYEBTE,AL,35555,FAYETTE,2059325966,misspellings
0,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,np
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,ZL,36467,COVINGTON,3344933541,misspellings
10035,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,shuffling
20018,YUKON KUSKOKWIM DELTA REG HOSPITAL,PO BOX 287,BETHEL,AK,99559,BETHEL,9075436300,truth
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,MARION,3347493411,shuffling
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,truth
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,truth
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,ONEONTA,AL,35045,CHILTON,2057552500,shuffling
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,shuffling
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 QOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,misspellings
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,truth
10044,MARION REGIONAY MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,misspellings
10024,JACKSON HOSPITAL & CLINIC INC,0,MONTGOMERY,AL,36106,MONTGOMERY,3342938000,np
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,shuffling
10032,WEDOWEE AOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,misspellings
10006,CALLAHAN EYE FOUNDATION HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,shuffling
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10086,GEORGIANA HOSPITAL,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,shuffling
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,ZL,35058,CULLMAN,2567372000,misspellings
10044,MARION REGIONAL MEDICAL CENTER,0,HAMILTON,AL,35570,MARION,2059216200,np
10015,EAST ALABAMA MEDICAL CENTER AND SNF,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,shuffling
10012,0,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,np
10045,FAYETTE MEDICAL CENTER,1653 TEMPLE AVENUE NORTH,FAYETTE,AL,35555,MARION,2059325966,shuffling
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,0,3342228466,np
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,0,35058,CULLMAN,2567372000,np
10023,0,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,np
0,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2053258100,np
0,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,np
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
0,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,np
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,truth
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,BIRMINGHAM,AL,35233,JEFFERSON,2565718000,shuffling
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,36033,CHEROKEE,2569275531,shuffling
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,JEFFERSON,2565435200,shuffling
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,truth
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALQ,2568453150,misspellings
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,JEFFERSON,3342228466,shuffling
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDEN,AL,35901,ETOWAH,2565435200,truth
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,truth
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,truth
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MURSHALL,2565718000,misspellings
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,WEDOWEE,AL,35233,JEFFERSON,2053258100,shuffling
10007,0,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,np
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,truth
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AK,36360,DALE,3347742601,shuffling
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,0,AL,36078,ELMORE,3342836541,np
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35801,TALLADEGA,2562495000,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,0,CULLMAN,2567372000,np
10012,0,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,np
10006,ELIZA COFFEE MEMORIAL HOSPITAL,205 MARENGO STREET,FLORENCE,AL,35631,LAUDERDALE,2567688400,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,COVINGTON,3342882100,shuffling
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VALLEL,AL,36854,CHAMBERS,3347561400,misspellings
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,truth
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDRN,AL,35901,ETOWAH,2565435200,misspellings
10001,SOUTHEAST ALABAMA MEDICAL CENTER,1108 ROSS CLARK CIRCLE,DOTHAN,AL,36302,HOUSTON,3347938701,truth
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,HOUSTON,2567372000,shuffling
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,shuffling
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 ECST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,misspellings
0,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,np
20017,ALASKA REGIONAL HOSPITAL,600 SOUTH THIRD STREET,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,shuffling
10025,G H LANIER MEMORIAL HOSPITAL,4800 48TH ST,VCLLEY,AL,36854,CHAMBERS,3347561400,misspellings
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,truth
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,0,2562358900,np
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,COVINGTON,3342228466,truth
10010,MARSHALL MEDICAL CENTER NORTH,8000 ALABAMA HIGHWAY 69,GUNTERSVILLE,AL,35976,MARSHMLL,2565718000,misspellings
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,truth
10038,STRINGFELLOW MEMORIAL HYSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,misspellings
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,truth
10027,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,truth
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISM,AL,36330,COFFEE,3343470584,misspellings
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AT,35235,JEFFERSON,2058383122,misspellings
10021,DALE MEDICAL CENTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,truth
0,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,np
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,0,np
10032,WEDOWEE HOSPITAL,1912 ALABAMA HIGHWAY 157,WEDOWEE,AL,36278,RANDOLPH,2563572111,shuffling
10021,DALE MEDICAL CEHTER,126 HOSPITAL AVE,OZARK,AL,36360,DALE,3347742601,misspellings
10043,CHILTON MEDICAL CENTER,1010 LAY DAM ROAD,CLWNTON,AL,35045,CHILTON,2057552500,misspellings
10024,JACKSON HOSPITAL & CLINIC INC,1725 PINE STREET,MONTGOMERY,AA,36106,MONTGOMERY,3342938000,misspellings
10019,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,36049,JEFFERSON,2563864556,shuffling
10022,CHEREKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,misspellings
10023,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35960,CHEROKEE,2569275531,shuffling
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AL,35150,TALLADEGA,2562495000,truth
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AL,36049,CRENSHAW,3343353374,truth
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,0,3347935000,np
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,0,36467,COVINGTON,3344933541,np
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,0,36067,AUTAUGA,3343614267,np
10046,RIVERVIEW REGIONAL MEDICAL CENTER,301 EAST 18TH ST,GADSDEN,AL,35901,ETOWAH,2565435200,shuffling
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,truth
10040,GADSDEN REGIONAL MEDICAL CENTER,8007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,misspellings
10008,CRENSHAW COMMUNITY HOSPITAL,101 HOSPITAL CIRCLE,LUVERNE,AA,36049,CRENSHAW,3343353374,misspellings
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,AL,35233,JEFFERSON,2059344011,truth
0,HELEN KELLER MEMORIAL HOSPITAL,1300 SOUTH MONTGOMERY AVENUE,SHEFFIELD,AL,35660,JEFFERSON,2563864556,np
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10016,STELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,ALABASTER,AL,35007,SHELBY,2056208100,misspellings
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,TEFFERSON,2058383122,misspellings
10027,ELBA GENERAL HOSPITAL,0,ELBA,AL,36323,COFFEE,3348972257,np
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAY 43,THOMASVILLE,0,36784,CLARKE,3346366221,np
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,ANDALUSIA,AL,36420,TALLADEGA,3342228466,shuffling
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,truth
10087,UNIV OF SOUTH ALABAMA MEDICAL CENTER,2451 FILLINGIM STREET,MOBILE,AI,36617,MOBILE,2514717110,misspellings
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CENTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,truth
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,2058383122,shuffling
10164,COOSA VALLEY MEDICAL CENTER,315 W HICKORY ST,SYLACAUGA,AP,35150,TALLADEGA,2562495000,misspellings
10018,CALLAHAN EYE FOUNDATION HOSPITAL,1720 UNIVERSITY BLVD,0,AL,35233,JEFFERSON,2053258100,np
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10005,MARSHALL MEDICAL CENTER SOUTH,1000 FIRST STREET NORTH,BOAZ,AL,35957,MARSHALL,2565938310,shuffling
10007,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AL,35594,MARION,2054877736,shuffling
10022,CHEROKEE MEDICAL CENTER,400 NORTHWOOD DR,CENTRE,AL,35045,CHEROKEE,2569275531,shuffling
10012,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,shuffling
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,CALHOUN,2562358900,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,XL,36116,MONTGOMERY,3342882100,misspellings
10035,CULLMAN REGIONAL MEDICAL CENTER,1912 ALABAMA HIGHYAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,misspellings
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,FLORENCE,AL,36067,AUTAUGA,3343614267,shuffling
20017,ALASKA REGIONAL HOSPITAL,2801 DEBARR ROAD,ANCHORAGE,AK,99508,ANCHORAGE,9072761131,truth
10040,GADSDEN REGITNAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,35903,ETOWAH,2564944000,misspellings
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,0,LEE,3347493411,np
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AQ,35801,MADISON,2562651000,misspellings
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGHWAO 43,THOMASVILLE,AL,36784,CLARKE,3346366221,misspellings
10086,NORTHWEST MEDICAL CENTER,1530 U S HIGHWAY 43,WINFIELD,AI,35594,MARION,2054877736,misspellings
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,0,AL,36201,CALHOUN,2562358900,np
10032,WEDOWEE HOSPITAL,209 NORTH MAIN STREET,WEDOWEE,AL,36278,RANDOLPH,2563572111,truth
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AQ,36330,COFFEE,3343470584,misspellings
10040,GADSDEN REGIONAL MEDICAL CENTER,1007 GOODYEAR AVENUE,GADSDEN,AL,0,ETOWAH,2564944000,np
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,36078,0,3342836541,np
10033,UNIVERSITY OF ALABAMA HOSPITAL,619 SOUTH 19TH STREET,BIRMINGHAM,0,35233,JEFFERSON,2059344011,np
0,ELBA GENERAL HOSPITAL,987 DRAYTON STREET,ELBA,AL,36323,COFFEE,3348972257,np
10038,STRINGFELLOW MEMORIAL HOSPITAL,2801 DEBARR ROAD,ANNISTON,AL,36201,CALHOUN,2562358900,shuffling
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,3344933541,truth
10035,0,1912 ALABAMA HIGHWAY 157,CULLMAN,AL,35058,CULLMAN,2567372000,np
10055,SHELBY BAPTIST MEDICAL CENTER,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,shuffling
10038,STRINGFELLOW MEMORIAL HOSPITAL,301 EAST 18TH ST,ANNISTON,AL,36201,0,2562358900,np
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOMERY,AL,36116,MONTGOMERY,3342882100,truth
10055,FLOWERS HOSPITAL,4370 WEST MAIN STREET,DOTHAN,AL,36305,HOUSTON,3347935000,truth
10039,HUNTSVILLE HOSPITAL,101 SIVLEY RD,HUNTSVILLE,AL,35801,COVINGTON,2562651000,shuffling
10044,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,truth
10005,MARION REGIONAL MEDICAL CENTER,1256 MILITARY STREET SOUTH,HAMILTON,AL,35570,MARION,2059216200,shuffling
10049,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,0,3343470584,np
10012,DEKALB REGIONAL MEDICAL CENTER,200 MED CYNTER DRIVE,FORT PAYNE,AL,35968,DE KALB,2568453150,misspellings
10011,ST VINCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,0,35235,JEFFERSON,2058383122,np
10001,SOUTHEAST ALABAMA MEDICAL CENTER,200 MED CENTER DRIVE,DOTHAN,AL,36302,HOUSTON,3347938701,shuffling
10007,MIZELL MEMORIAL HOSPITAL,702 N MAIN ST,OPP,AL,36467,COVINGTON,0,np
10011,ST VNNCENT'S EAST,50 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,misspellings
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10050,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,0,2052743000,np
0,MARSHALL MEDICAL CENTER SOUTH,2505 U S HIGHWAY 431 NORTH,BOAZ,AL,35957,MARSHALL,2565938310,np
10034,COMMUNITY HOSPITAL INC,805 FRIENDSHIP ROAD,TALLASSEE,AL,35660,ELMORE,3342836541,shuffling
10006,ELIZA COFFEE MEMORIAL HOSPITAL,0,FLORENCE,AL,35631,LAUDERDALE,2567688400,np
10011,ST VINCENT'S EAST,54 MEDICAL PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,misspellings
10016,SHELBY BAPTIST MEDICAL CENTER,1000 FIRST STREET NORTH,CENTRE,AL,35007,SHELBY,2056208100,shuffling
10015,SOUTHWEST ALABAMA MEDICAL CENTER,33700 HIGFWAY 43,THOMASVILLE,AL,36784,CLARKE,3346366221,misspellings
0,MEDICAL CENTER ENTERPRISE,400 N EDWARDS STREET,ENTERPRISE,AL,36330,COFFEE,3343470584,np
10108,PRATTVILLE BAPTIST HOSPITAL,124 S MEMORIAL DR,PRATTVILLE,AL,36067,AUTAUGA,3343614267,truth
10023,BAPTIST MEDICAL CENTER SOUTH,2105 EAST SOUTH BOULEVARD,MONTGOFERY,AL,36116,MONTGOMERY,3342882100,misspellings
10046,RIVERVIEW REGIONAL MEDICAL CENTER,600 SOUTH THIRD STREET,GADSDJN,AL,35901,ETOWAH,2565435200,misspellings
10086,NORTHWEST MEDICAL CENTER,0,WINFIELD,AL,35594,MARION,2054877736,np
10011,ST VINCENT'S EAST,50 MEDICML PARK EAST DRIVE,BIRMINGHAM,AL,35235,JEFFERSON,2058383122,misspellings
10047,0,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3343762205,np
10029,EAST ALABAMA MEDICAL CENTER AND SNF,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,shuffling
10009,HARTSELLE MEDICAL CENTER,201 PINE STREET NORTHWEST,HARTSELLE,AL,35640,MORGAN,2567736511,truth
10036,ANDALUSIA REGIONAL HOSPITAL,849 SOUTH THREE NOTCH STREET,TALLASSEE,AL,36420,COVINGTON,3342228466,shuffling
10047,GEORGIANA HOSPITAL,515 MIRANDA ST,GEORGIANA,AL,36033,BUTLER,3344933541,shuffling
10029,DALE MEDICAL CENTER,2000 PEPPERELL PARKWAY,OPELIKA,AL,36801,LEE,3347493411,shuffling
